time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.latitude,.longitude,.altitude,.utm_easting,.utm_northing,.zone,.letter,.quality
2022/02/18/17:21:39.065473,166,1645222899,63648700,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:21:40.060023,167,1645222900,57668447,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:21:41.073113,168,1645222901,70544958,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:21:42.069075,169,1645222902,66636562,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:21:43.060639,170,1645222903,59445619,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:21:44.081630,171,1645222904,78768968,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:21:45.072509,172,1645222905,72048902,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:21:46.069139,173,1645222906,67490339,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:21:47.064598,174,1645222907,62720537,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:21:48.080108,175,1645222908,76752185,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:21:49.068956,176,1645222909,68478107,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:21:50.065893,177,1645222910,65425157,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:21:51.079155,178,1645222911,77887773,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:21:52.074838,179,1645222912,72930335,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:21:53.072042,180,1645222913,69709539,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:21:54.065148,181,1645222914,63889980,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:21:55.061767,182,1645222915,60408353,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:21:56.077343,183,1645222916,75803041,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:21:57.070421,184,1645222917,68145036,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:21:58.063363,185,1645222918,61602354,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:21:59.077184,186,1645222919,75786352,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:00.077992,187,1645222920,75839519,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:01.072757,188,1645222921,70514678,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:02.070372,189,1645222922,68369388,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:03.061525,190,1645222923,60007572,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:04.080536,191,1645222924,79061985,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:05.075937,192,1645222925,75238466,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:06.070168,193,1645222926,68099260,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:07.061339,194,1645222927,60277938,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:08.078452,195,1645222928,76328277,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:09.074248,196,1645222929,72190999,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:10.067879,197,1645222930,67236900,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:11.063165,198,1645222931,61953306,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:12.073313,199,1645222932,72847604,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:13.065823,200,1645222933,63636541,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:14.085484,201,1645222934,82709789,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:15.078744,202,1645222935,78223466,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:16.073880,203,1645222936,71639776,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:17.068986,204,1645222937,68456172,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:18.067410,205,1645222938,64945936,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:19.079247,206,1645222939,77101230,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:20.075252,207,1645222940,73077201,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:21.072516,208,1645222941,70293188,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:22.071698,209,1645222942,71276187,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:23.075260,210,1645222943,74750185,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:24.066603,211,1645222944,65061092,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:25.060612,212,1645222945,58116436,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:26.075295,213,1645222946,72561979,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:27.067509,214,1645222947,65661907,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:28.067959,215,1645222948,66509723,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:29.086416,216,1645222949,84907770,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:30.079214,217,1645222950,78530311,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:31.070152,218,1645222951,68938732,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:32.069339,219,1645222952,67460775,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:33.067653,220,1645222953,65481185,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:34.065655,221,1645222954,63456773,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:35.079332,222,1645222955,77407598,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:36.077990,223,1645222956,76370239,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:37.077086,224,1645222957,76496124,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:38.071887,225,1645222958,71450948,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:39.075366,226,1645222959,72543144,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:40.074939,227,1645222960,74250936,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:41.077042,228,1645222961,74988842,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:42.080230,229,1645222962,77580213,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:43.078914,230,1645222963,77700853,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:44.080639,231,1645222964,79331398,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:45.081219,232,1645222965,79263687,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:46.078417,233,1645222966,75593948,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:47.076452,234,1645222967,75594663,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:48.078508,235,1645222968,76240539,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:49.073996,236,1645222969,72605609,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:50.068654,237,1645222970,68018913,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:51.066489,238,1645222971,64687013,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:52.064527,239,1645222972,61173677,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:53.078481,240,1645222973,77688217,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:54.079690,241,1645222974,77217817,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:55.075334,242,1645222975,74132204,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:56.072836,243,1645222976,72250366,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:57.068981,244,1645222977,66252231,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:58.065163,245,1645222978,64594507,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:22:59.066093,246,1645222979,64377069,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:00.078545,247,1645222980,78249692,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:01.062078,248,1645222981,61607122,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:02.078331,249,1645222982,77901363,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:03.077663,250,1645222983,75686931,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:04.075349,251,1645222984,74781656,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:05.074853,252,1645222985,71529865,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:06.068020,253,1645222986,65827369,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:07.067827,254,1645222987,66795349,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:08.070984,255,1645222988,69379568,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:09.067135,256,1645222989,64850091,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:10.066209,257,1645222990,63943624,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:11.081009,258,1645222991,80655097,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:12.082689,259,1645222992,80170392,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:13.076268,260,1645222993,75577259,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:14.075643,261,1645222994,73263645,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:15.067925,262,1645222995,67588329,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:16.072064,263,1645222996,71393013,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:17.074808,264,1645222997,74231863,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:18.076213,265,1645222998,73829174,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:19.076875,266,1645222999,75541496,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:20.076865,267,1645223000,75492858,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:21.071183,268,1645223001,70516109,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:22.072283,269,1645223002,70176362,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:23.070875,270,1645223003,69928646,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:24.070004,271,1645223004,68437337,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:25.068731,272,1645223005,66264152,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:26.088878,273,1645223006,86348295,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:27.067396,274,1645223007,65334320,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:28.070442,275,1645223008,69083929,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:29.072538,276,1645223009,70252180,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:30.077200,277,1645223010,75032234,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:31.073231,278,1645223011,71965456,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:32.073088,279,1645223012,71596622,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:33.083413,280,1645223013,81302642,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:34.080673,281,1645223014,79325437,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:35.078104,282,1645223015,76725959,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:36.079306,283,1645223016,78688144,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:37.061909,284,1645223017,59550285,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:38.081296,285,1645223018,80561637,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:39.076694,286,1645223019,76222896,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:40.072057,287,1645223020,71601152,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:41.071239,288,1645223021,69043874,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:42.066773,289,1645223022,64787626,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:43.076259,290,1645223023,75697422,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:44.073721,291,1645223024,73144912,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:45.068825,292,1645223025,68279743,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:46.066164,293,1645223026,65488100,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:47.082369,294,1645223027,81136703,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:48.075002,295,1645223028,74318885,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:49.068965,296,1645223029,68275928,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:50.086791,297,1645223030,86298465,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:51.081226,298,1645223031,79860925,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:52.080954,299,1645223032,78855276,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:53.079999,300,1645223033,78692436,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:54.079118,301,1645223034,76727867,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:55.075176,302,1645223035,73259830,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:56.072448,303,1645223036,70229530,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:57.067936,304,1645223037,65394401,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:58.088183,305,1645223038,85821866,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:23:59.083273,306,1645223039,82783937,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:24:00.080538,307,1645223040,77365398,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:24:01.080365,308,1645223041,77781677,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:24:02.086748,309,1645223042,84938287,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:24:03.065396,310,1645223043,64872264,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:24:04.067247,311,1645223044,64877033,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:24:05.064975,312,1645223045,63216447,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:24:06.064196,313,1645223046,62796115,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:24:07.084804,314,1645223047,83822250,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:24:08.067108,315,1645223048,64668416,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:24:09.064706,316,1645223049,64174413,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:24:10.070293,317,1645223050,68893909,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:24:11.084064,318,1645223051,83753824,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:24:12.076750,319,1645223052,76349735,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:24:13.071213,320,1645223053,70485353,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:24:14.082591,321,1645223054,82098960,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:24:15.071397,322,1645223055,71085214,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:24:16.070008,323,1645223056,69289207,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:24:17.071679,324,1645223057,71091413,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
2022/02/18/17:24:18.067985,325,1645223058,67556858,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
